카테고리_대,카테고리_소,공원명,소재지지번주소,위도,경도
공원,근린공원,부엉이공원,서울특별시 마포구 상암동 1735,37.58464695,126.88328290
공원,근린공원,성산공원,서울특별시 마포구 성산동 산11-1 등 38필지,37.56221200,126.90989500
공원,근린공원,쌍룡산공원,서울특별시 마포구 아현동 768,37.55292800,126.95038800
공원,근린공원,샛터공원,서울특별시 마포구 성산동 200-326 등 19필지,37.56619600,126.90618800
공원,근린공원,노고산공원,서울특별시 마포구 대흥동 산1-30등17필지,37.55150300,126.94306300
공원,어린이공원,큰더기어린이공원,서울특별시 마포구 공덕동 470-1,37.55016900,126.95319900
공원,어린이공원,공덕역어린이공원,"서울특별시 마포구 공덕동 467-1,2,3",37.54510700,126.95130100
공원,어린이공원,마포어린이공원,서울특별시 마포구 마포동 350-5,37.53580300,126.94366700
공원,어린이공원,복사꽃어린이공원,서울특별시 마포구 도화동 533,37.53893500,126.94635200
공원,어린이공원,도화소어린이공원,서울특별시 마포구 도화동 540,37.54105300,126.94535500
공원,어린이공원,삼개어린이공원,서울특별시 마포구 도화동 555-1,37.54035700,126.94507600
공원,어린이공원,대흥어린이공원,서울특별시 마포구 대흥동 660-1,37.54374900,126.94368700
공원,어린이공원,목련어린이공원,서울특별시 마포구 상암동 1742,37.58737473,126.88022500
공원,어린이공원,산수유어린이공원,서울특별시 마포구 상암동 1744,37.58548500,126.87900800
공원,어린이공원,현석어린이공원,서울특별시 마포구 현석동 1-5,37.54434200,126.93332500
공원,어린이공원,창전어린이공원,서울특별시 마포구 창전동 35-28,37.55016100,126.92916200
공원,어린이공원,와우어린이공원,서울특별시 마포구 상수동 72-7,37.54882900,126.92535600
공원,어린이공원,서교어린이공원,서울특별시 마포구 서교동 391-1,37.55201900,126.91547500
공원,어린이공원,잔다리어린이공원,서울특별시 마포구 서교동 479-1,37.55452400,126.91253230
공원,어린이공원,윗잔다리어린이공원,서울특별시 마포구 동교동 168-1,37.55701300,126.92566800
공원,어린이공원,동교어린이공원,서울특별시 마포구 동교동 197-17,37.56009300,126.92345100
공원,어린이공원,합정어린이공원,서울특별시 마포구 서교동 489,37.55167300,126.91313800
공원,어린이공원,양화어린이공원,서울특별시 마포구 합정동 394-1,37.55035357,126.90844900
공원,어린이공원,한마음어린이공원,서울특별시 마포구 망원동 381-1,37.55468900,126.90801200
공원,어린이공원,옹달샘어린이공원,서울특별시 마포구 망원동 408-3,37.55500500,126.90221300
공원,어린이공원,두리어린이공원,서울특별시 마포구 망원2동 436-1,37.56024900,126.90128700
공원,어린이공원,망원새싹어린이공원,서울특별시 마포구 망원2동 509-1,37.55907200,126.89853100
공원,어린이공원,느티나무어린이공원,서울특별시 마포구 연남동 563-5,37.55950900,126.91871700
공원,어린이공원,은행나무어린이공원,서울특별시 마포구 연남동 250-1,37.56463400,126.92241200
공원,어린이공원,다솜어린이공원,서울특별시 마포구 성산동 113-2,37.56227300,126.91549700
공원,어린이공원,뒤뜰어린이공원,서울특별시 마포구 성산동 588-8,37.56317100,126.90933700
공원,어린이공원,외주목어린이공원,서울특별시 마포구 성산동 587-18 일대,37.56275300,126.90796200
공원,어린이공원,성메어린이공원,서울특별시 마포구 성산동 667-1,37.56809900,126.91483500
공원,어린이공원,성황당어린이공원,서울특별시 마포구 성산동 147-5,37.56903600,126.90732800
공원,어린이공원,큰길어린이공원,서울특별시 마포구 성산동 200-50,37.56779200,126.90824190
공원,어린이공원,쌍둥이어린이공원,서울특별시 마포구 성산동 200-335,37.56574200,126.90675300
공원,근린공원,송파나루공원,"서울특별시 송파구 신천동 32, 잠실동 47",37.51210416,127.1077049
공원,근린공원,숯내공원,서울특별시 송파구 문정동 150-8,37.48970385,127.111231
공원,근린공원,아시아공원,서울특별시 송파구 잠실동 84,37.51068203,127.0759347
공원,근린공원,연화공원,서울특별시 송파구 문정동 92,37.4851599890,127.1297173897
공원,근린공원,오금공원,서울특별시 송파구 오금동 51,37.499994,127.134853
공원,근린공원,온조마루공원,서울특별시 송파구 신천동 20-1,37.5199244,127.1100846
공원,근린공원,웃말공원,서울특별시 송파구 가락동 21,37.50167671,127.123153
공원,근린공원,잠실공원,서울특별시 송파구 잠실동 230,37.50621827,127.084165
공원,근린공원,장수공원,서울특별시 송파구 장지동 846,37.480889,127.1304766
공원,근린공원,장지공원,서울특별시 송파구 장지동 산 11 외,37.484721,127.134551
공원,근린공원,천마공원,서울특별시 송파구 마천동 산 2 외,37.500386,127.158815
공원,근린공원,태양공원,서울특별시 송파구 풍납동 389-2,37.52544289,127.1152157
공원,근린공원,풍납공원,서울특별시 송파구 풍납동 74,37.53809304,127.1217719
공원,근린공원,하늘가람공원,서울특별시 송파구 신천동 17-10,37.519327,127.106703
공원,근린공원,한양공원,서울특별시 송파구 송파동 152,37.50407597,127.1153987
공원,근린공원,한우물공원,"서울특별시 송파구 문정동 626,633",37.479138,127.1244919
공원,근린공원,훼밀리공원,서울특별시 송파구 문정동 150-5,37.49075881,127.1140908
공원,근린공원,오금지구 근린공원,서울특별시 송파구 오금동 106-1 일원,37.505504,127.140584
공원,어린이공원,가야금공원,서울특별시 송파구 오금동 21,37.508629,127.1293119
공원,어린이공원,개나리공원,서울특별시 송파구 문정동 81,37.482425,127.1283131
공원,어린이공원,개미공원,서울특별시 송파구 거여동 29,37.4921999,127.146735
공원,어린이공원,거북이공원,서울특별시 송파구 송파동 243-1,37.50170298,127.119522
공원,어린이공원,거여공원,서울특별시 송파구 거여동 593-1,37.492626,127.1428082
공원,어린이공원,곰말공원,서울특별시 송파구 방이동 139,37.51190919,127.1177088
공원,어린이공원,굴렁쇠공원,서울특별시 송파구 문정동 150-6,37.490223,127.1124333
공원,어린이공원,꿈나무공원,서울특별시 송파구 오금동 117-1,37.5032386,127.141109
공원,어린이공원,나루터공원,서울특별시 송파구 삼전동 37,37.501606,127.0867436
공원,근린공원,청담근린공원,서울특별시 강남구 청담동 66,37.52152002,127.0522736
공원,근린공원,한티근린공원,서울특별시 강남구 대치동 212-1,37.49524119,127.0622107
공원,근린공원,개포근린공원,서울특별시 강남구 개포동 139,37.4830336,127.063861
공원,근린공원,달터근린공원,서울특별시 강남구 개포동 156,37.485434,127.0596369
공원,근린공원,대진근린공원,서울특별시 강남구 개포동 13-1,37.496049,127.0788531
공원,근린공원,탄천근린공원,서울특별시 강남구 수서동 722,37.487436,127.1064899
공원,근린공원,한솔근린공원,서울특별시 강남구 일원동 732,37.481203,127.0787962
공원,근린공원,학동근린공원,서울특별시 강남구 논현동 26,37.51548988,127.0252037
공원,근린공원,삼성은행나무근린공원,서울특별시 강남구 삼성동 14,37.51651533,127.0457554
공원,근린공원,도곡근린공원,서울특별시 강남구 도곡동 산31-1,37.48946129,127.0440022
공원,근린공원,싸리고개근린공원,서울특별시 강남구 도곡동 550,37.48962828,127.0363246
공원,근린공원,갈매기근린공원,서울특별시 강남구 압구정동 480,37.53139874,127.0345365
공원,근린공원,도성근린공원,서울특별시 강남구 역삼동 713-15,37.5003029,127.0488318
공원,근린공원,송운근린공원,서울특별시 강남구 역삼동 755-9,37.4993173,127.0490489
공원,근린공원,언주근린공원,서울특별시 강남구 역삼동 754-7,37.49864145,127.0475791
공원,근린공원,영동근린공원,서울특별시 강남구 역삼동 755-7,37.49801996,127.0486499
공원,근린공원,도산근린공원,서울특별시 강남구 신사동 649-9,37.523911,127.0356032
공원,근린공원,길섶근린공원,서울특별시 강남구 역삼동 757-1,37.49757437,127.0489095
공원,근린공원,매봉근린공원,서울특별시 강남구 도곡동 527-7,37.492112,127.0504068
공원,근린공원,배꽃근린공원,서울특별시 강남구 삼성동 11-3,37.51628496,127.0446033
공원,근린공원,반달근린공원,서울특별시 강남구 삼성동 7-4,37.5162258,127.0428717
공원,근린공원,샘터근린공원,서울특별시 강남구 삼성동 16-4,37.51542123,127.0474657
공원,근린공원,학봉근린공원,서울특별시 강남구 삼성동 50-3,37.51303694,127.0521038
공원,근린공원,큰골근린공원,서울특별시 강남구 대치동 888-3,37.49397694,127.054871
공원,근린공원,새뜰근린공원,서울특별시 강남구 역삼동 765-30,37.49660384,127.0510177
공원,근린공원,신사근린공원,서울특별시 강남구 압구정동 422,37.526708,127.0212651
공원,근린공원,대청근린공원,서울특별시 강남구 일원동 621,37.4924161491,127.0833735566
공원,근린공원,늘푸른근린공원,서울특별시 강남구 일원동 690,37.48951135,127.0773393
공원,근린공원,개포서근린공원,서울특별시 강남구 개포동 180,37.4885944,127.0635583
공원,근린공원,개포동근린공원,서울특별시 강남구 개포동 182-1,37.48970641,127.0682905
공원,근린공원,대치근린공원,서울특별시 강남구 대치동 512,37.495123,127.0699032
공원,근린공원,늘벗근린공원,서울특별시 강남구 대치동 501,37.48928087,127.0563303
공원,근린공원,독골근린공원,서울특별시 강남구 도곡동 461,37.484552,127.0468249
공원,근린공원,포이근린공원,서울특별시 강남구 개포동 1239-21,37.47967612,127.0447815
